row_id,pred_1,pred_2,pred_3
21453,True_Neither:NA,True_Correct:NA,True_Misconception:Additive
10628,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
30293,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_term
35740,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
3451,False_Misconception:Incomplete,False_Neither:NA,False_Correct:NA
27616,False_Neither:NA,False_Misconception:Subtraction,False_Correct:NA
22235,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_fraction
22404,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_fraction
33368,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_term
19294,False_Neither:NA,False_Misconception:Inversion,False_Misconception:Wrong_term
11973,False_Misconception:Additive,False_Neither:NA,True_Misconception:Additive
4949,False_Misconception:Mult,False_Misconception:SwapDividend,False_Neither:NA
8487,False_Misconception:Wrong_Fraction,False_Neither:NA,False_Correct:NA
28858,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
30808,True_Neither:NA,True_Correct:NA,True_Misconception:Tacking
15205,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
3986,False_Misconception:Incomplete,False_Neither:NA,False_Correct:NA
31757,False_Misconception:Positive,False_Neither:NA,False_Correct:NA
1227,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
32845,False_Misconception:Wrong_term,False_Neither:NA,False_Correct:NA
13420,True_Correct:NA,True_Neither:NA,True_Misconception:Irrelevant
19682,False_Misconception:Whole_numbers_larger,False_Neither:NA,False_Misconception:Shorter_is_bigger
36660,False_Neither:NA,False_Misconception:Positive,False_Misconception:FlipChange
31426,True_Correct:NA,True_Neither:NA,True_Misconception:Positive
35782,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
20042,False_Misconception:Whole_numbers_larger,False_Neither:NA,False_Misconception:Shorter_is_bigger
734,True_Neither:NA,True_Correct:NA,True_Misconception:WNB
27372,False_Misconception:Subtraction,False_Neither:NA,False_Correct:NA
34763,False_Misconception:Firstterm,False_Neither:NA,True_Misconception:Firstterm
2308,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
5148,False_Misconception:Mult,False_Neither:NA,False_Misconception:SwapDividend
16602,True_Neither:NA,True_Correct:NA,True_Misconception:Duplication
20831,True_Correct:NA,True_Neither:NA,True_Misconception:Inversion
23496,False_Misconception:Wrong_fraction,False_Neither:NA,False_Correct:NA
4543,False_Misconception:Incomplete,False_Neither:NA,False_Correct:NA
3732,False_Misconception:Incomplete,False_Neither:NA,False_Correct:NA
30357,True_Neither:NA,True_Correct:NA,True_Misconception:Tacking
25622,False_Misconception:Denominator-only_change,False_Neither:NA,False_Misconception:Adding_across
5085,False_Misconception:SwapDividend,False_Neither:NA,False_Misconception:FlipChange
36134,True_Neither:NA,True_Correct:NA,True_Misconception:Inversion
35862,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
21289,True_Correct:NA,True_Neither:NA,True_Misconception:Shorter_is_bigger
28998,True_Neither:NA,True_Correct:NA,True_Misconception:Definition
19314,False_Misconception:Inversion,False_Neither:NA,False_Misconception:Wrong_Operation
20899,True_Neither:NA,True_Correct:NA,True_Misconception:Shorter_is_bigger
4322,False_Neither:NA,False_Misconception:Incomplete,False_Misconception:Longer_is_bigger
7100,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
5610,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
32740,False_Misconception:Wrong_term,False_Neither:NA,False_Correct:NA
8293,False_Correct:NA,False_Neither:NA,False_Misconception:Wrong_Fraction
12347,False_Misconception:Additive,False_Neither:NA,True_Misconception:Additive
18172,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
31040,True_Neither:NA,True_Misconception:Tacking,True_Correct:NA
29582,False_Misconception:Tacking,False_Neither:NA,False_Misconception:Positive
9674,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
29151,False_Neither:NA,False_Misconception:Unknowable,False_Misconception:Longer_is_bigger
5038,False_Misconception:SwapDividend,False_Misconception:FlipChange,False_Neither:NA
33771,True_Neither:NA,True_Correct:NA,True_Misconception:Wrong_term
13916,True_Neither:NA,True_Correct:NA,True_Misconception:Additive
9440,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
24350,True_Neither:NA,True_Correct:NA,True_Misconception:Denominator-only_change
23506,False_Misconception:Wrong_fraction,False_Neither:NA,False_Correct:NA
2744,False_Misconception:WNB,False_Neither:NA,False_Misconception:Incomplete
14944,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
20845,True_Correct:NA,True_Neither:NA,True_Misconception:Shorter_is_bigger
831,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
21361,True_Correct:NA,True_Neither:NA,True_Misconception:Incorrect_equivalent_fraction_addition
4699,False_Misconception:Incomplete,False_Neither:NA,False_Correct:NA
116,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
17247,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
20801,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
27189,False_Neither:NA,False_Misconception:Subtraction,False_Correct:NA
35378,True_Neither:NA,True_Correct:NA,True_Misconception:Inversion
4032,False_Misconception:Incomplete,False_Neither:NA,False_Misconception:WNB
21524,True_Neither:NA,True_Correct:NA,True_Misconception:Shorter_is_bigger
20703,True_Correct:NA,True_Neither:NA,True_Misconception:Duplication
5921,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
17680,True_Correct:NA,True_Neither:NA,True_Misconception:Duplication
1395,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
33902,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_term
758,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
17122,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
18208,False_Neither:NA,False_Misconception:Inversion,False_Misconception:Wrong_Operation
8586,False_Misconception:Wrong_Fraction,False_Neither:NA,False_Correct:NA
2437,False_Neither:NA,False_Misconception:WNB,False_Misconception:Incomplete
1483,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
31864,False_Misconception:Positive,False_Neither:NA,False_Correct:NA
5186,False_Misconception:SwapDividend,False_Misconception:Mult,False_Neither:NA
18462,False_Neither:NA,False_Misconception:Duplication,False_Correct:NA
17789,True_Correct:NA,True_Neither:NA,True_Misconception:Duplication
5346,False_Misconception:Mult,False_Neither:NA,False_Misconception:SwapDividend
21538,True_Correct:NA,True_Neither:NA,True_Misconception:Incorrect_equivalent_fraction_addition
6876,True_Neither:NA,True_Correct:NA,False_Neither:NA
8116,False_Neither:NA,False_Misconception:Incomplete,False_Misconception:Irrelevant
24199,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
21454,True_Neither:NA,True_Correct:NA,True_Misconception:Inversion
25882,False_Neither:NA,False_Misconception:Denominator-only_change,False_Misconception:Inversion
16317,False_Misconception:Not_variable,False_Neither:NA,False_Misconception:Adding_terms
15117,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
6969,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
34352,True_Neither:NA,True_Correct:NA,True_Misconception:Wrong_term
6195,True_Neither:NA,True_Correct:NA,True_Misconception:SwapDividend
5687,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
3803,False_Misconception:Incomplete,False_Neither:NA,False_Correct:NA
12035,False_Misconception:Additive,False_Neither:NA,False_Misconception:Irrelevant
7964,False_Neither:NA,False_Misconception:Division,False_Misconception:SwapDividend
6502,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
31435,True_Correct:NA,True_Neither:NA,True_Misconception:Tacking
25010,True_Neither:NA,True_Correct:NA,True_Misconception:Denominator-only_change
25528,False_Misconception:Denominator-only_change,False_Misconception:Adding_across,False_Neither:NA
1182,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
32294,False_Neither:NA,False_Misconception:Longer_is_bigger,False_Misconception:Incomplete
34202,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
217,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
26280,False_Misconception:Adding_across,False_Neither:NA,False_Misconception:Denominator-only_change
21365,True_Correct:NA,True_Neither:NA,True_Misconception:Inversion
2496,False_Neither:NA,False_Misconception:WNB,False_Misconception:Incomplete
22695,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_fraction
5371,False_Neither:NA,False_Misconception:Mult,False_Misconception:Certainty
24850,True_Neither:NA,True_Correct:NA,True_Misconception:Additive
9642,True_Correct:NA,True_Neither:NA,True_Misconception:Division
32274,False_Misconception:Positive,False_Neither:NA,False_Misconception:Tacking
32384,False_Neither:NA,False_Misconception:Wrong_term,False_Misconception:Adding_terms
13623,True_Correct:NA,True_Neither:NA,True_Misconception:Irrelevant
20721,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
11925,False_Misconception:Additive,False_Neither:NA,True_Misconception:Additive
36319,False_Neither:NA,False_Misconception:Scale,False_Correct:NA
21848,True_Correct:NA,True_Neither:NA,True_Misconception:Shorter_is_bigger
943,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
27288,False_Neither:NA,False_Misconception:Subtraction,False_Misconception:Additive
25063,True_Neither:NA,True_Correct:NA,True_Misconception:Additive
24308,True_Neither:NA,True_Correct:NA,True_Misconception:Additive
24182,True_Correct:NA,True_Neither:NA,True_Misconception:Incorrect_equivalent_fraction_addition
19165,False_Misconception:Inversion,False_Neither:NA,False_Correct:NA
21210,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
22685,True_Correct:NA,True_Neither:NA,True_Misconception:WNB
7594,False_Misconception:SwapDividend,False_Misconception:FlipChange,False_Neither:NA
8193,False_Correct:NA,False_Neither:NA,False_Misconception:Wrong_Fraction
34241,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_term
20979,True_Correct:NA,True_Neither:NA,True_Misconception:Inversion
9606,True_Correct:NA,True_Neither:NA,True_Misconception:Division
13832,True_Correct:NA,True_Neither:NA,True_Misconception:Irrelevant
31002,True_Neither:NA,True_Correct:NA,True_Misconception:Tacking
12129,False_Neither:NA,False_Misconception:Additive,False_Misconception:WNB
13643,True_Correct:NA,True_Neither:NA,True_Misconception:Irrelevant
36581,False_Neither:NA,False_Misconception:Certainty,False_Misconception:Scale
19592,False_Misconception:Inversion,False_Neither:NA,False_Correct:NA
26674,True_Neither:NA,True_Misconception:Division,True_Correct:NA
28999,True_Neither:NA,True_Correct:NA,True_Misconception:Additive
6946,True_Neither:NA,True_Correct:NA,True_Misconception:SwapDividend
31813,False_Misconception:Positive,False_Neither:NA,False_Misconception:Tacking
21235,True_Correct:NA,True_Neither:NA,True_Misconception:Shorter_is_bigger
22573,True_Correct:NA,True_Neither:NA,True_Misconception:Division
19536,False_Misconception:Duplication,False_Neither:NA,False_Misconception:Inversion
16922,True_Correct:NA,True_Neither:NA,True_Misconception:Division
13905,True_Correct:NA,True_Neither:NA,True_Misconception:Irrelevant
20582,True_Correct:NA,True_Neither:NA,True_Misconception:Shorter_is_bigger
29847,False_Misconception:Tacking,False_Neither:NA,True_Misconception:Tacking
33540,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_term
17447,True_Neither:NA,True_Correct:NA,True_Misconception:Inversion
22442,True_Correct:NA,True_Neither:NA,False_Neither:NA
2323,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
14741,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
17035,True_Correct:NA,True_Neither:NA,True_Misconception:Duplication
24043,True_Correct:NA,True_Neither:NA,True_Misconception:Incorrect_equivalent_fraction_addition
11617,False_Misconception:Additive,True_Misconception:Additive,False_Neither:NA
17452,True_Correct:NA,True_Neither:NA,True_Misconception:Duplication
10944,False_Neither:NA,False_Misconception:Irrelevant,False_Misconception:Longer_is_bigger
17399,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
16641,True_Correct:NA,True_Neither:NA,True_Misconception:Duplication
23542,False_Misconception:Wrong_fraction,False_Neither:NA,True_Misconception:Wrong_fraction
22876,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_fraction
14763,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
21819,True_Neither:NA,True_Correct:NA,False_Misconception:Whole_numbers_larger
29767,False_Neither:NA,False_Misconception:Tacking,False_Misconception:Positive
33349,True_Correct:NA,True_Neither:NA,True_Misconception:Firstterm
9400,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
9353,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
2300,True_Neither:NA,True_Correct:NA,True_Misconception:WNB
35563,False_Misconception:Multiplying_by_4,False_Neither:NA,False_Misconception:Base_rate
24221,True_Neither:NA,True_Correct:NA,True_Misconception:Inversion
26877,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
15135,True_Neither:NA,True_Correct:NA,True_Misconception:FlipChange
31211,True_Neither:NA,True_Correct:NA,True_Misconception:Additive
21077,True_Neither:NA,True_Correct:NA,True_Misconception:Additive
11813,False_Misconception:Additive,False_Neither:NA,True_Misconception:Additive
29775,False_Neither:NA,False_Misconception:Positive,False_Misconception:Tacking
35235,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
19048,False_Misconception:Duplication,False_Neither:NA,False_Misconception:Inversion
19673,False_Misconception:Inversion,False_Neither:NA,False_Misconception:Duplication
22623,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_fraction
36539,False_Neither:NA,False_Misconception:Certainty,False_Misconception:Scale
13592,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
8825,False_Neither:NA,False_Misconception:Irrelevant,False_Correct:NA
14208,True_Correct:NA,True_Neither:NA,True_Misconception:Additive
1962,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
26912,True_Neither:NA,True_Correct:NA,True_Misconception:Division
24267,True_Neither:NA,True_Correct:NA,True_Misconception:Denominator-only_change
14463,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
13997,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
28539,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
19419,False_Misconception:Inversion,False_Neither:NA,False_Misconception:Duplication
2034,True_Neither:NA,True_Correct:NA,True_Misconception:Mult
30337,True_Correct:NA,True_Neither:NA,True_Misconception:Positive
15306,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
16054,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
17707,True_Correct:NA,True_Neither:NA,True_Misconception:Inversion
19857,False_Misconception:Whole_numbers_larger,False_Neither:NA,False_Misconception:Shorter_is_bigger
16551,False_Correct:NA,False_Neither:NA,False_Misconception:Inverse_operation
9793,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
13267,True_Correct:NA,True_Neither:NA,True_Misconception:Irrelevant
26944,True_Neither:NA,True_Correct:NA,True_Misconception:Division
11420,False_Misconception:Additive,False_Neither:NA,False_Misconception:Irrelevant
25733,False_Neither:NA,False_Misconception:Denominator-only_change,False_Misconception:Inversion
3954,False_Misconception:Incomplete,False_Neither:NA,False_Correct:NA
21016,True_Neither:NA,True_Misconception:Shorter_is_bigger,True_Correct:NA
22667,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_fraction
5893,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
16807,True_Neither:NA,True_Correct:NA,True_Misconception:Inversion
2071,True_Neither:NA,True_Correct:NA,True_Misconception:Incomplete
14224,True_Correct:NA,True_Neither:NA,True_Misconception:FlipChange
13754,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
32676,False_Misconception:Wrong_term,False_Neither:NA,False_Correct:NA
20496,True_Correct:NA,True_Neither:NA,True_Misconception:Inversion
23533,False_Neither:NA,False_Misconception:Incomplete,False_Misconception:Wrong_fraction
10436,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
1339,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
35746,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
23788,True_Neither:NA,True_Correct:NA,True_Misconception:Inversion
35396,True_Correct:NA,True_Neither:NA,True_Misconception:Multiplying_by_4
26975,True_Neither:NA,True_Correct:NA,True_Misconception:Division
29410,False_Neither:NA,False_Misconception:Positive,False_Misconception:Unknowable
23982,True_Neither:NA,True_Correct:NA,True_Misconception:Inversion
6926,True_Correct:NA,True_Neither:NA,True_Misconception:Division
8902,False_Neither:NA,False_Correct:NA,False_Misconception:Irrelevant
15507,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
32313,False_Neither:NA,False_Misconception:Positive,False_Misconception:Tacking
19588,False_Misconception:Inversion,False_Neither:NA,False_Misconception:Duplication
30846,True_Correct:NA,True_Misconception:Positive,False_Misconception:Positive
26154,False_Misconception:Adding_across,False_Neither:NA,False_Misconception:Denominator-only_change
6492,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
6580,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
3378,False_Misconception:Incomplete,False_Neither:NA,False_Correct:NA
33853,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_term
12395,False_Misconception:Additive,False_Neither:NA,True_Misconception:Additive
28748,True_Correct:NA,True_Neither:NA,True_Misconception:WNB
14704,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
8612,False_Misconception:Wrong_Fraction,False_Neither:NA,False_Misconception:Inverse_operation
16735,True_Correct:NA,True_Neither:NA,True_Misconception:Duplication
5360,False_Misconception:Mult,False_Neither:NA,False_Misconception:SwapDividend
2207,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
24508,True_Correct:NA,True_Neither:NA,True_Misconception:Denominator-only_change
196,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
18267,False_Misconception:Duplication,False_Neither:NA,False_Correct:NA
36450,False_Neither:NA,False_Misconception:Scale,False_Misconception:Certainty
31803,False_Neither:NA,False_Misconception:Positive,False_Misconception:Tacking
27636,False_Misconception:Subtraction,False_Neither:NA,False_Misconception:Division
18087,True_Correct:NA,True_Neither:NA,True_Misconception:Duplication
13202,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
25226,False_Neither:NA,False_Misconception:Longer_is_bigger,True_Neither:NA
10859,False_Misconception:Additive,False_Neither:NA,False_Misconception:Denominator-only_change
15281,True_Correct:NA,True_Neither:NA,True_Misconception:FlipChange
10665,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_fraction
32039,False_Misconception:Positive,False_Neither:NA,False_Misconception:Tacking
24066,True_Neither:NA,True_Correct:NA,True_Misconception:Denominator-only_change
8057,False_Neither:NA,False_Misconception:Irrelevant,False_Misconception:Incomplete
10012,True_Correct:NA,True_Neither:NA,True_Misconception:Division
14417,False_Neither:NA,False_Misconception:Additive,False_Misconception:WNB
36278,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_fraction
26959,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_term
19606,False_Misconception:Inversion,False_Neither:NA,False_Misconception:Duplication
8904,False_Neither:NA,False_Misconception:Irrelevant,False_Misconception:Incomplete
12267,False_Neither:NA,False_Correct:NA,False_Misconception:Additive
22635,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_fraction
2448,False_Neither:NA,False_Misconception:Incomplete,False_Misconception:WNB
30043,False_Neither:NA,False_Misconception:Tacking,False_Misconception:Shorter_is_bigger
33412,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_term
27275,False_Misconception:Subtraction,False_Neither:NA,False_Correct:NA
34750,False_Neither:NA,False_Misconception:Wrong_term,False_Misconception:Firstterm
3488,False_Misconception:Incomplete,False_Neither:NA,False_Correct:NA
457,True_Neither:NA,True_Correct:NA,True_Misconception:Division
12277,False_Misconception:Additive,True_Misconception:Additive,False_Neither:NA
17956,True_Correct:NA,True_Neither:NA,True_Misconception:Duplication
17364,True_Correct:NA,True_Neither:NA,True_Misconception:Inversion
3578,False_Misconception:Incomplete,False_Neither:NA,False_Correct:NA
585,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
15097,True_Correct:NA,True_Neither:NA,True_Misconception:Duplication
6514,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
6164,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
13424,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
31162,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_fraction
12774,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
33332,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_term
29458,False_Neither:NA,False_Misconception:Tacking,False_Misconception:Scale
4199,False_Neither:NA,False_Misconception:Incomplete,False_Misconception:Irrelevant
32064,False_Misconception:Positive,False_Neither:NA,False_Correct:NA
16451,False_Misconception:Not_variable,False_Neither:NA,False_Misconception:Adding_terms
19036,False_Neither:NA,False_Misconception:Duplication,False_Correct:NA
20218,False_Misconception:Longer_is_bigger,False_Neither:NA,False_Misconception:Ignores_zeroes
3337,False_Neither:NA,False_Misconception:Incomplete,False_Misconception:WNB
20680,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
5777,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
26437,True_Correct:NA,True_Neither:NA,True_Misconception:Division
32356,False_Neither:NA,False_Misconception:Positive,False_Misconception:Tacking
2299,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
31581,False_Misconception:Positive,False_Neither:NA,False_Misconception:Tacking
34653,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_term
23359,False_Misconception:Wrong_fraction,True_Misconception:Wrong_fraction,False_Neither:NA
8969,False_Neither:NA,False_Misconception:Irrelevant,False_Correct:NA
3416,False_Misconception:Incomplete,False_Neither:NA,False_Correct:NA
861,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
34705,True_Neither:NA,True_Correct:NA,True_Misconception:Wrong_term
8363,False_Neither:NA,False_Misconception:Wrong_Fraction,False_Misconception:Incomplete
22646,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_fraction
29103,False_Misconception:Definition,False_Neither:NA,False_Misconception:Interior
6481,False_Misconception:SwapDividend,True_Neither:NA,True_Misconception:SwapDividend
25238,False_Neither:NA,True_Neither:NA,False_Misconception:Certainty
3211,False_Misconception:Incomplete,False_Neither:NA,False_Misconception:WNB
21958,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
29242,False_Neither:NA,False_Misconception:Unknowable,False_Misconception:Interior
34484,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_term
24360,True_Correct:NA,True_Neither:NA,True_Misconception:Inversion
13052,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
1448,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
9946,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
33874,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_term
25393,False_Misconception:Denominator-only_change,False_Neither:NA,False_Misconception:Adding_across
4152,False_Misconception:Incomplete,False_Neither:NA,False_Misconception:WNB
4285,False_Misconception:Incomplete,False_Neither:NA,False_Misconception:WNB
1377,True_Neither:NA,True_Correct:NA,False_Neither:NA
8729,False_Neither:NA,False_Misconception:Incomplete,False_Misconception:Irrelevant
7922,False_Misconception:SwapDividend,False_Neither:NA,False_Misconception:Mult
6872,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
23264,False_Misconception:Wrong_fraction,False_Neither:NA,True_Misconception:Wrong_fraction
29423,False_Neither:NA,False_Misconception:Unknowable,False_Misconception:Positive
18707,False_Misconception:Duplication,False_Neither:NA,False_Misconception:Inversion
20272,False_Neither:NA,False_Misconception:Scale,False_Misconception:Ignores_zeroes
24898,True_Correct:NA,True_Neither:NA,True_Misconception:Denominator-only_change
19688,False_Misconception:Whole_numbers_larger,False_Neither:NA,False_Misconception:Shorter_is_bigger
14573,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
19821,False_Misconception:Whole_numbers_larger,False_Neither:NA,False_Misconception:Shorter_is_bigger
32731,False_Misconception:Wrong_term,False_Neither:NA,False_Correct:NA
13655,True_Neither:NA,True_Correct:NA,True_Misconception:Irrelevant
8350,False_Misconception:Wrong_Fraction,False_Neither:NA,False_Correct:NA
34211,True_Neither:NA,True_Correct:NA,False_Neither:NA
26825,True_Neither:NA,True_Correct:NA,True_Misconception:Division
15727,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
10593,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_fraction
30123,True_Neither:NA,True_Misconception:Tacking,True_Correct:NA
34760,False_Neither:NA,False_Misconception:Firstterm,False_Misconception:Unknowable
6328,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
22850,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_fraction
27768,False_Misconception:Subtraction,False_Neither:NA,False_Misconception:Division
6379,True_Neither:NA,True_Correct:NA,True_Misconception:Mult
35540,False_Misconception:Multiplying_by_4,False_Neither:NA,False_Misconception:Base_rate
14476,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
3396,False_Misconception:Incomplete,False_Neither:NA,False_Correct:NA
12784,True_Correct:NA,True_Neither:NA,True_Misconception:Irrelevant
13614,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
13638,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
15057,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
24195,True_Correct:NA,True_Neither:NA,True_Misconception:Inversion
34253,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
34496,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_term
7545,False_Misconception:SwapDividend,False_Neither:NA,False_Misconception:Mult
30836,True_Neither:NA,False_Neither:NA,True_Misconception:Additive
11699,False_Misconception:Additive,True_Misconception:Additive,False_Neither:NA
8889,False_Neither:NA,False_Misconception:Irrelevant,False_Misconception:Incomplete
22979,False_Neither:NA,False_Misconception:Incomplete,False_Misconception:Wrong_fraction
20769,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
17268,True_Neither:NA,True_Correct:NA,True_Misconception:Duplication
28980,True_Correct:NA,True_Neither:NA,True_Misconception:WNB
14189,True_Correct:NA,True_Neither:NA,True_Misconception:Irrelevant
15803,True_Correct:NA,True_Neither:NA,True_Misconception:Mult
22329,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_fraction
33331,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_term
14478,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
35710,False_Misconception:Scale,False_Neither:NA,False_Misconception:Certainty
36475,False_Neither:NA,False_Misconception:Incomplete,False_Misconception:Longer_is_bigger
28261,False_Misconception:Unknowable,False_Neither:NA,False_Correct:NA
33076,False_Misconception:Wrong_term,False_Neither:NA,False_Correct:NA
15041,True_Correct:NA,True_Neither:NA,True_Misconception:SwapDividend
32578,False_Misconception:Wrong_term,False_Neither:NA,False_Correct:NA
19779,False_Misconception:Whole_numbers_larger,False_Neither:NA,False_Misconception:Shorter_is_bigger
4410,False_Misconception:Incomplete,False_Neither:NA,False_Correct:NA
26658,True_Correct:NA,True_Neither:NA,True_Misconception:Incomplete
34532,True_Correct:NA,True_Neither:NA,True_Misconception:Wrong_term
23846,True_Neither:NA,True_Correct:NA,False_Neither:NA
7592,False_Neither:NA,False_Misconception:Mult,True_Neither:NA
4107,False_Misconception:Incomplete,False_Misconception:WNB,False_Neither:NA
18985,False_Misconception:Duplication,False_Neither:NA,False_Misconception:Inversion
4040,False_Misconception:Incomplete,False_Neither:NA,False_Correct:NA
31307,True_Neither:NA,True_Correct:NA,True_Misconception:Tacking
24414,True_Correct:NA,True_Neither:NA,True_Misconception:Incorrect_equivalent_fraction_addition
35064,True_Neither:NA,True_Correct:NA,True_Misconception:Shorter_is_bigger
